25282 1.0 
25283 0.0 
25285 1.0 
25287 0.0 
25288 1.0 
25294 2.0 
25295 1.0 
25297 2.0 
25305 3.0 
25307 2.0 
25308 3.0 
25309 4.0 
25310 3.0 
25313 4.0 
25315 3.0 
25316 4.0 
25320 5.0 
25322 4.0 
25323 5.0 
25328 6.0 
25330 5.0 
25332 6.0 
25334 5.0 
25335 6.0 
25344 7.0 
25345 6.0 
25348 7.0 
25350 6.0 
25351 7.0 
25354 6.0 
25355 7.0 
25358 6.0 
25360 7.0 
25362 6.0 
25364 7.0 
25366 6.0 
25368 7.0 
25370 6.0 
25372 7.0 
25373 6.0 
25376 7.0 
25377 6.0 
25382 5.0 
25383 6.0 
25386 5.0 
25387 6.0 
25390 5.0 
25392 6.0 
25393 5.0 
25405 4.0 
25407 5.0 
25409 4.0 
25411 5.0 
25412 4.0 
25415 5.0 
25416 4.0 
25419 5.0 
25420 4.0 
25421 3.0 
25422 4.0 
25425 3.0 
25426 4.0 
25429 3.0 
25431 4.0 
25432 3.0 
25435 4.0 
25436 3.0 
25438 4.0 
25440 3.0 
25442 4.0 
25444 3.0 
25445 4.0 
25448 3.0 
25450 4.0 
25453 3.0 
25454 4.0 
25473 5.0 
25475 4.0 
25477 5.0 
25478 4.0 
25481 5.0 
25483 4.0 
25485 5.0 
25486 4.0 
25488 5.0 
25491 4.0 
25492 5.0 
25494 4.0 
25496 5.0 
25498 4.0 
25499 5.0 
25502 4.0 
25503 5.0 
25506 4.0 
25507 5.0 
25509 4.0 
25510 5.0 
25518 4.0 
25519 5.0 
25532 6.0 
25533 5.0 
25536 6.0 
25537 5.0 
25539 6.0 
25541 5.0 
25543 6.0 
25545 5.0 
25546 6.0 
25555 7.0 
25556 6.0 
25559 7.0 
25560 6.0 
25562 7.0 
25564 6.0 
25565 7.0 
25569 6.0 
25570 7.0 
25579 8.0 
25580 7.0 
25583 8.0 
25584 7.0 
25585 8.0 
25590 9.0 
25592 8.0 
25594 10.0 
25595 9.0 
25598 10.0 
25600 9.0 
25601 10.0 
25602 11.0 
25603 10.0 
25605 11.0 
25609 12.0 
